"ROI.name","Cell_type","Colour","ROI.id","point","x","y"
"poly22","Atrichoblast-t","#EBF5EA","poly22",57,253.703703703704,274.529492455418
"poly22","Atrichoblast-t","#EBF5EA","poly22",58,253.70877914952,274.316049382716
"poly22","Atrichoblast-t","#EBF5EA","poly22",59,253.717146776406,274.091083676269
"poly22","Atrichoblast-t","#EBF5EA","poly22",60,253.72962962963,273.855418381344
"poly22","Atrichoblast-t","#EBF5EA","poly22",61,253.747050754458,273.60987654321
"poly22","Atrichoblast-t","#EBF5EA","poly22",62,253.770233196159,273.355281207133
"poly22","Atrichoblast-t","#EBF5EA","poly22",63,253.8,273.092455418381
"poly22","Atrichoblast-t","#EBF5EA","poly22",64,253.8,273.092455418381
"poly22","Atrichoblast-t","#EBF5EA","poly22",65,253.833470507545,272.71426611797
"poly22","Atrichoblast-t","#EBF5EA","poly22",66,253.867764060357,272.3780521262
"poly22","Atrichoblast-t","#EBF5EA","poly22",67,253.903703703704,272.08134430727
"poly22","Atrichoblast-t","#EBF5EA","poly22",68,253.942112482853,271.821673525377
"poly22","Atrichoblast-t","#EBF5EA","poly22",69,253.983813443073,271.596570644719
"poly22","Atrichoblast-t","#EBF5EA","poly22",70,254.02962962963,271.403566529492
"poly22","Atrichoblast-t","#EBF5EA","poly22",71,254.080384087792,271.240192043895
"poly22","Atrichoblast-t","#EBF5EA","poly22",72,254.136899862826,271.103978052126
"poly22","Atrichoblast-t","#EBF5EA","poly22",73,254.2,270.992455418381
"poly22","Atrichoblast-t","#EBF5EA","poly22",74,254.2,270.992455418381
"poly22","Atrichoblast-t","#EBF5EA","poly22",75,254.575034293553,270.589574759945
"poly22","Atrichoblast-t","#EBF5EA","poly22",76,255.074348422497,270.302743484225
"poly22","Atrichoblast-t","#EBF5EA","poly22",77,255.659259259259,270.114677640603
"poly22","Atrichoblast-t","#EBF5EA","poly22",78,256.291083676269,270.008093278463
"poly22","Atrichoblast-t","#EBF5EA","poly22",79,256.931138545953,269.965706447188
"poly22","Atrichoblast-t","#EBF5EA","poly22",80,257.540740740741,269.970233196159
"poly22","Atrichoblast-t","#EBF5EA","poly22",81,258.081207133059,270.00438957476
"poly22","Atrichoblast-t","#EBF5EA","poly22",82,258.513854595336,270.050891632373
"poly22","Atrichoblast-t","#EBF5EA","poly22",83,258.8,270.092455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",1,258.4,276.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",2,258.4,276.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",3,259.402331961591,276.978875171468
"poly23","Atrichoblast-t","#EBF5EA","poly23",4,260.551989026063,277.228257887517
"poly23","Atrichoblast-t","#EBF5EA","poly23",5,261.862962962963,277.425788751714
"poly23","Atrichoblast-t","#EBF5EA","poly23",6,263.349245541838,277.556652949245
"poly23","Atrichoblast-t","#EBF5EA","poly23",7,265.024828532236,277.606035665295
"poly23","Atrichoblast-t","#EBF5EA","poly23",8,266.903703703704,277.559122085048
"poly23","Atrichoblast-t","#EBF5EA","poly23",9,268.999862825789,277.40109739369
"poly23","Atrichoblast-t","#EBF5EA","poly23",10,271.327297668038,277.117146776406
"poly23","Atrichoblast-t","#EBF5EA","poly23",11,273.9,276.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",12,273.9,276.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",13,274.712757201646,276.764471879286
"poly23","Atrichoblast-t","#EBF5EA","poly23",14,275.476131687243,276.972290809328
"poly23","Atrichoblast-t","#EBF5EA","poly23",15,276.177777777778,277.303566529492
"poly23","Atrichoblast-t","#EBF5EA","poly23",16,276.805349794239,277.745953360768
"poly23","Atrichoblast-t","#EBF5EA","poly23",17,277.346502057613,278.287105624142
"poly23","Atrichoblast-t","#EBF5EA","poly23",18,277.788888888889,278.914677640603
"poly23","Atrichoblast-t","#EBF5EA","poly23",19,278.120164609054,279.616323731138
"poly23","Atrichoblast-t","#EBF5EA","poly23",20,278.327983539095,280.379698216735
"poly23","Atrichoblast-t","#EBF5EA","poly23",21,278.4,281.192455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",22,278.4,284.192455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",23,278.4,284.192455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",24,278.327983539095,285.005212620027
"poly23","Atrichoblast-t","#EBF5EA","poly23",25,278.120164609054,285.768587105624
"poly23","Atrichoblast-t","#EBF5EA","poly23",26,277.788888888889,286.470233196159
"poly23","Atrichoblast-t","#EBF5EA","poly23",27,277.346502057613,287.09780521262
"poly23","Atrichoblast-t","#EBF5EA","poly23",28,276.805349794239,287.638957475994
"poly23","Atrichoblast-t","#EBF5EA","poly23",29,276.177777777778,288.08134430727
"poly23","Atrichoblast-t","#EBF5EA","poly23",30,275.476131687243,288.412620027435
"poly23","Atrichoblast-t","#EBF5EA","poly23",31,274.712757201646,288.620438957476
"poly23","Atrichoblast-t","#EBF5EA","poly23",32,273.9,288.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",33,258.4,288.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",34,258.4,288.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",35,257.654183813443,288.538271604938
"poly23","Atrichoblast-t","#EBF5EA","poly23",36,257.011248285322,288.347873799725
"poly23","Atrichoblast-t","#EBF5EA","poly23",37,256.462962962963,288.129492455418
"poly23","Atrichoblast-t","#EBF5EA","poly23",38,256.00109739369,287.891358024691
"poly23","Atrichoblast-t","#EBF5EA","poly23",39,255.617421124829,287.641700960219
"poly23","Atrichoblast-t","#EBF5EA","poly23",40,255.303703703704,287.388751714677
"poly23","Atrichoblast-t","#EBF5EA","poly23",41,255.051714677641,287.14074074074
"poly23","Atrichoblast-t","#EBF5EA","poly23",42,254.853223593964,286.905898491083
"poly23","Atrichoblast-t","#EBF5EA","poly23",43,254.7,286.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",44,254.7,286.692455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",45,254.452263374486,286.275034293553
"poly23","Atrichoblast-t","#EBF5EA","poly23",46,254.295884773663,285.864197530864
"poly23","Atrichoblast-t","#EBF5EA","poly23",47,254.211111111111,285.422085048011
"poly23","Atrichoblast-t","#EBF5EA","poly23",48,254.178189300412,284.910836762688
"poly23","Atrichoblast-t","#EBF5EA","poly23",49,254.177366255144,284.292592592592
"poly23","Atrichoblast-t","#EBF5EA","poly23",50,254.188888888889,283.529492455418
"poly23","Atrichoblast-t","#EBF5EA","poly23",51,254.193004115226,282.583676268861
"poly23","Atrichoblast-t","#EBF5EA","poly23",52,254.169958847737,281.417283950617
"poly23","Atrichoblast-t","#EBF5EA","poly23",53,254.1,279.992455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",54,254.1,279.992455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",55,254.037722908093,279.342524005487
"poly23","Atrichoblast-t","#EBF5EA","poly23",56,253.986968449931,278.785596707819
"poly23","Atrichoblast-t","#EBF5EA","poly23",57,253.951851851852,278.310973936899
"poly23","Atrichoblast-t","#EBF5EA","poly23",58,253.936488340192,277.907956104252
"poly23","Atrichoblast-t","#EBF5EA","poly23",59,253.944993141289,277.565843621399
"poly23","Atrichoblast-t","#EBF5EA","poly23",60,253.981481481481,277.273936899862
"poly23","Atrichoblast-t","#EBF5EA","poly23",61,254.050068587106,277.021536351166
"poly23","Atrichoblast-t","#EBF5EA","poly23",62,254.154869684499,276.797942386831
"poly23","Atrichoblast-t","#EBF5EA","poly23",63,254.3,276.592455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",64,254.3,276.592455418381
"poly23","Atrichoblast-t","#EBF5EA","poly23",65,254.677640603566,276.296296296296
"poly23","Atrichoblast-t","#EBF5EA","poly23",66,255.12853223594,276.126886145404
"poly23","Atrichoblast-t","#EBF5EA","poly23",67,255.62962962963,276.062825788751
"poly23","Atrichoblast-t","#EBF5EA","poly23",68,256.157887517147,276.082716049382
"poly23","Atrichoblast-t","#EBF5EA","poly23",69,256.690260631001,276.165157750343
"poly23","Atrichoblast-t","#EBF5EA","poly23",70,257.203703703704,276.288751714677
"poly23","Atrichoblast-t","#EBF5EA","poly23",71,257.675171467764,276.432098765432
"poly23","Atrichoblast-t","#EBF5EA","poly23",72,258.081618655693,276.573799725651
"poly23","Atrichoblast-t","#EBF5EA","poly23",73,258.4,276.692455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",1,258.4,287.692455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",2,258.4,287.692455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",3,260.503429355281,287.592592592592
"poly24","Atrichoblast-t","#EBF5EA","poly24",4,262.612620027435,287.493552812071
"poly24","Atrichoblast-t","#EBF5EA","poly24",5,264.725925925926,287.396159122085
"poly24","Atrichoblast-t","#EBF5EA","poly24",6,266.841700960219,287.301234567901
"poly24","Atrichoblast-t","#EBF5EA","poly24",7,268.958299039781,287.209602194787
"poly24","Atrichoblast-t","#EBF5EA","poly24",8,271.074074074074,287.122085048011
"poly24","Atrichoblast-t","#EBF5EA","poly24",9,273.187379972565,287.039506172839
"poly24","Atrichoblast-t","#EBF5EA","poly24",10,275.296570644719,286.96268861454
"poly24","Atrichoblast-t","#EBF5EA","poly24",11,277.4,286.892455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",12,277.4,286.892455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",13,277.663237311385,287.225925925926
"poly24","Atrichoblast-t","#EBF5EA","poly24",14,277.920713305899,287.560219478738
"poly24","Atrichoblast-t","#EBF5EA","poly24",15,278.174074074074,287.896159122085
"poly24","Atrichoblast-t","#EBF5EA","poly24",16,278.424965706447,288.234567901234
"poly24","Atrichoblast-t","#EBF5EA","poly24",17,278.675034293553,288.576268861454
"poly24","Atrichoblast-t","#EBF5EA","poly24",18,278.925925925926,288.922085048011
"poly24","Atrichoblast-t","#EBF5EA","poly24",19,279.179286694102,289.272839506173
"poly24","Atrichoblast-t","#EBF5EA","poly24",20,279.436762688615,289.629355281207
"poly24","Atrichoblast-t","#EBF5EA","poly24",21,279.7,289.992455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",22,279.7,289.992455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",23,279.536762688614,290.355692729767
"poly24","Atrichoblast-t","#EBF5EA","poly24",24,279.379286694102,290.71316872428
"poly24","Atrichoblast-t","#EBF5EA","poly24",25,279.225925925926,291.066529492455
"poly24","Atrichoblast-t","#EBF5EA","poly24",26,279.075034293553,291.417421124828
"poly24","Atrichoblast-t","#EBF5EA","poly24",27,278.924965706447,291.767489711934
"poly24","Atrichoblast-t","#EBF5EA","poly24",28,278.774074074074,292.118381344307
"poly24","Atrichoblast-t","#EBF5EA","poly24",29,278.620713305898,292.471742112483
"poly24","Atrichoblast-t","#EBF5EA","poly24",30,278.463237311385,292.829218106996
"poly24","Atrichoblast-t","#EBF5EA","poly24",31,278.3,293.192455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",32,278.3,299.392455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",33,278.3,299.392455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",34,278.213580246914,300.367764060357
"poly24","Atrichoblast-t","#EBF5EA","poly24",35,277.964197530864,301.283813443072
"poly24","Atrichoblast-t","#EBF5EA","poly24",36,277.566666666667,302.125788751714
"poly24","Atrichoblast-t","#EBF5EA","poly24",37,277.035802469136,302.878875171468
"poly24","Atrichoblast-t","#EBF5EA","poly24",38,276.386419753086,303.528257887517
"poly24","Atrichoblast-t","#EBF5EA","poly24",39,275.633333333333,304.059122085048
"poly24","Atrichoblast-t","#EBF5EA","poly24",40,274.791358024691,304.456652949245
"poly24","Atrichoblast-t","#EBF5EA","poly24",41,273.875308641975,304.706035665295
"poly24","Atrichoblast-t","#EBF5EA","poly24",42,272.9,304.792455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",43,258.4,304.792455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",44,258.4,304.792455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",45,257.424691358025,304.706035665295
"poly24","Atrichoblast-t","#EBF5EA","poly24",46,256.508641975309,304.456652949245
"poly24","Atrichoblast-t","#EBF5EA","poly24",47,255.666666666667,304.059122085048
"poly24","Atrichoblast-t","#EBF5EA","poly24",48,254.913580246914,303.528257887517
"poly24","Atrichoblast-t","#EBF5EA","poly24",49,254.264197530864,302.878875171468
"poly24","Atrichoblast-t","#EBF5EA","poly24",50,253.733333333333,302.125788751715
"poly24","Atrichoblast-t","#EBF5EA","poly24",51,253.335802469136,301.283813443073
"poly24","Atrichoblast-t","#EBF5EA","poly24",52,253.086419753086,300.367764060357
"poly24","Atrichoblast-t","#EBF5EA","poly24",53,253,299.392455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",54,253,293.192455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",55,253,293.192455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",56,253.196570644719,292.462551440329
"poly24","Atrichoblast-t","#EBF5EA","poly24",57,253.387379972565,291.738408779149
"poly24","Atrichoblast-t","#EBF5EA","poly24",58,253.574074074074,291.018381344307
"poly24","Atrichoblast-t","#EBF5EA","poly24",59,253.758299039781,290.300823045267
"poly24","Atrichoblast-t","#EBF5EA","poly24",60,253.94170096022,289.584087791495
"poly24","Atrichoblast-t","#EBF5EA","poly24",61,254.125925925926,288.866529492455
"poly24","Atrichoblast-t","#EBF5EA","poly24",62,254.312620027435,288.146502057613
"poly24","Atrichoblast-t","#EBF5EA","poly24",63,254.503429355281,287.422359396433
"poly24","Atrichoblast-t","#EBF5EA","poly24",64,254.7,286.692455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",65,254.7,286.692455418381
"poly24","Atrichoblast-t","#EBF5EA","poly24",66,255.103429355281,286.795884773662
"poly24","Atrichoblast-t","#EBF5EA","poly24",67,255.512620027435,286.905075445816
"poly24","Atrichoblast-t","#EBF5EA","poly24",68,255.925925925926,287.018381344307
"poly24","Atrichoblast-t","#EBF5EA","poly24",69,256.341700960219,287.134156378601
"poly24","Atrichoblast-t","#EBF5EA","poly24",70,256.758299039781,287.250754458162
"poly24","Atrichoblast-t","#EBF5EA","poly24",71,257.174074074074,287.366529492455
"poly24","Atrichoblast-t","#EBF5EA","poly24",72,257.587379972565,287.479835390946
"poly24","Atrichoblast-t","#EBF5EA","poly24",73,257.996570644719,287.5890260631
"poly24","Atrichoblast-t","#EBF5EA","poly24",74,258.4,287.692455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",1,280.5,256.092455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",2,298.5,256.092455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",3,298.5,256.092455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",4,298.888065843621,256.121124828532
"poly25","Trichoblast-m2","#A2A1BF","poly25",5,299.248971193416,256.20329218107
"poly25","Trichoblast-m2","#A2A1BF","poly25",6,299.577777777778,256.333196159122
"poly25","Trichoblast-m2","#A2A1BF","poly25",7,299.869547325103,256.505075445816
"poly25","Trichoblast-m2","#A2A1BF","poly25",8,300.119341563786,256.713168724279
"poly25","Trichoblast-m2","#A2A1BF","poly25",9,300.322222222222,256.95171467764
"poly25","Trichoblast-m2","#A2A1BF","poly25",10,300.473251028807,257.214951989026
"poly25","Trichoblast-m2","#A2A1BF","poly25",11,300.567489711934,257.497119341564
"poly25","Trichoblast-m2","#A2A1BF","poly25",12,300.6,257.792455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",13,300.6,261.592455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",14,300.6,261.592455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",15,300.567489711934,261.914128943758
"poly25","Trichoblast-m2","#A2A1BF","poly25",16,300.473251028807,262.210288065843
"poly25","Trichoblast-m2","#A2A1BF","poly25",17,300.322222222222,262.477640603566
"poly25","Trichoblast-m2","#A2A1BF","poly25",18,300.119341563786,262.712894375857
"poly25","Trichoblast-m2","#A2A1BF","poly25",19,299.869547325103,262.912757201646
"poly25","Trichoblast-m2","#A2A1BF","poly25",20,299.577777777778,263.073936899863
"poly25","Trichoblast-m2","#A2A1BF","poly25",21,299.248971193416,263.193141289437
"poly25","Trichoblast-m2","#A2A1BF","poly25",22,298.888065843621,263.2670781893
"poly25","Trichoblast-m2","#A2A1BF","poly25",23,298.5,263.292455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",24,280.5,263.292455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",25,280.5,263.292455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",26,280.111934156379,263.26378600823
"poly25","Trichoblast-m2","#A2A1BF","poly25",27,279.751028806584,263.181618655692
"poly25","Trichoblast-m2","#A2A1BF","poly25",28,279.422222222222,263.05171467764
"poly25","Trichoblast-m2","#A2A1BF","poly25",29,279.130452674897,262.879835390946
"poly25","Trichoblast-m2","#A2A1BF","poly25",30,278.880658436214,262.671742112483
"poly25","Trichoblast-m2","#A2A1BF","poly25",31,278.677777777778,262.433196159122
"poly25","Trichoblast-m2","#A2A1BF","poly25",32,278.526748971193,262.169958847736
"poly25","Trichoblast-m2","#A2A1BF","poly25",33,278.432510288066,261.887791495199
"poly25","Trichoblast-m2","#A2A1BF","poly25",34,278.4,261.592455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",35,278.4,261.592455418381
"poly25","Trichoblast-m2","#A2A1BF","poly25",36,278.432510288066,261.430178326474
"poly25","Trichoblast-m2","#A2A1BF","poly25",37,278.526748971193,260.938683127572
"poly25","Trichoblast-m2","#A2A1BF","poly25",38,278.677777777778,260.2109739369
"poly25","Trichoblast-m2","#A2A1BF","poly25",39,278.880658436214,259.340054869684
"poly25","Trichoblast-m2","#A2A1BF","poly25",40,279.130452674897,258.418930041152
"poly25","Trichoblast-m2","#A2A1BF","poly25",41,279.422222222222,257.540603566529
"poly25","Trichoblast-m2","#A2A1BF","poly25",42,279.751028806584,256.798079561042
"poly25","Trichoblast-m2","#A2A1BF","poly25",43,280.111934156379,256.284362139917
"poly25","Trichoblast-m2","#A2A1BF","poly25",44,280.5,256.092455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",1,279.1,263.292455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",2,297.1,263.292455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",3,297.1,263.292455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",4,297.488065843621,263.321124828532
"poly26","Trichoblast-m2","#A2A1BF","poly26",5,297.848971193416,263.40329218107
"poly26","Trichoblast-m2","#A2A1BF","poly26",6,298.177777777778,263.533196159122
"poly26","Trichoblast-m2","#A2A1BF","poly26",7,298.469547325103,263.705075445816
"poly26","Trichoblast-m2","#A2A1BF","poly26",8,298.719341563786,263.913168724279
"poly26","Trichoblast-m2","#A2A1BF","poly26",9,298.922222222222,264.15171467764
"poly26","Trichoblast-m2","#A2A1BF","poly26",10,299.073251028807,264.414951989026
"poly26","Trichoblast-m2","#A2A1BF","poly26",11,299.167489711934,264.697119341563
"poly26","Trichoblast-m2","#A2A1BF","poly26",12,299.2,264.992455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",13,299.2,268.792455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",14,299.2,268.792455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",15,299.167489711934,269.114128943758
"poly26","Trichoblast-m2","#A2A1BF","poly26",16,299.073251028807,269.410288065843
"poly26","Trichoblast-m2","#A2A1BF","poly26",17,298.922222222222,269.677640603566
"poly26","Trichoblast-m2","#A2A1BF","poly26",18,298.719341563786,269.912894375857
"poly26","Trichoblast-m2","#A2A1BF","poly26",19,298.469547325103,270.112757201646
"poly26","Trichoblast-m2","#A2A1BF","poly26",20,298.177777777778,270.273936899862
"poly26","Trichoblast-m2","#A2A1BF","poly26",21,297.848971193416,270.393141289437
"poly26","Trichoblast-m2","#A2A1BF","poly26",22,297.488065843621,270.4670781893
"poly26","Trichoblast-m2","#A2A1BF","poly26",23,297.1,270.492455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",24,279.1,270.492455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",25,279.1,270.492455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",26,278.711934156379,270.46378600823
"poly26","Trichoblast-m2","#A2A1BF","poly26",27,278.351028806584,270.381618655692
"poly26","Trichoblast-m2","#A2A1BF","poly26",28,278.022222222222,270.25171467764
"poly26","Trichoblast-m2","#A2A1BF","poly26",29,277.730452674897,270.079835390946
"poly26","Trichoblast-m2","#A2A1BF","poly26",30,277.480658436214,269.871742112483
"poly26","Trichoblast-m2","#A2A1BF","poly26",31,277.277777777778,269.633196159122
"poly26","Trichoblast-m2","#A2A1BF","poly26",32,277.126748971193,269.369958847736
"poly26","Trichoblast-m2","#A2A1BF","poly26",33,277.032510288066,269.087791495199
"poly26","Trichoblast-m2","#A2A1BF","poly26",34,277,268.792455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",35,277,268.792455418381
"poly26","Trichoblast-m2","#A2A1BF","poly26",36,277.032510288066,268.603840877915
"poly26","Trichoblast-m2","#A2A1BF","poly26",37,277.126748971193,268.098353909465
"poly26","Trichoblast-m2","#A2A1BF","poly26",38,277.277777777778,267.366529492455
"poly26","Trichoblast-m2","#A2A1BF","poly26",39,277.480658436214,266.49890260631
"poly26","Trichoblast-m2","#A2A1BF","poly26",40,277.730452674897,265.586008230452
"poly26","Trichoblast-m2","#A2A1BF","poly26",41,278.022222222222,264.718381344307
"poly26","Trichoblast-m2","#A2A1BF","poly26",42,278.351028806584,263.986556927297
"poly26","Trichoblast-m2","#A2A1BF","poly26",43,278.711934156379,263.481069958847
"poly26","Trichoblast-m2","#A2A1BF","poly26",44,279.1,263.292455418381
"poly27","Trichoblast-t","#908FB3","poly27",1,279.1,270.992455418381
"poly27","Trichoblast-t","#908FB3","poly27",2,297.1,270.992455418381
"poly27","Trichoblast-t","#908FB3","poly27",3,297.1,270.992455418381
"poly27","Trichoblast-t","#908FB3","poly27",4,297.166803840878,270.989163237311
"poly27","Trichoblast-t","#908FB3","poly27",5,297.234430727023,270.980932784636
"poly27","Trichoblast-t","#908FB3","poly27",6,297.303703703704,270.970233196159
"poly27","Trichoblast-t","#908FB3","poly27",7,297.375445816187,270.959533607681
"poly27","Trichoblast-t","#908FB3","poly27",8,297.450480109739,270.951303155007
"poly27","Trichoblast-t","#908FB3","poly27",9,297.52962962963,270.948010973937
"poly27","Trichoblast-t","#908FB3","poly27",10,297.613717421125,270.952126200274
"poly27","Trichoblast-t","#908FB3","poly27",11,297.703566529492,270.966117969821
"poly27","Trichoblast-t","#908FB3","poly27",12,297.8,270.992455418381
"poly27","Trichoblast-t","#908FB3","poly27",13,297.8,270.992455418381
"poly27","Trichoblast-t","#908FB3","poly27",14,298.348422496571,271.40658436214
"poly27","Trichoblast-t","#908FB3","poly27",15,298.742935528121,272.120301783264
"poly27","Trichoblast-t","#908FB3","poly27",16,299.007407407407,273.040603566529
"poly27","Trichoblast-t","#908FB3","poly27",17,299.165706447188,274.074485596707
"poly27","Trichoblast-t","#908FB3","poly27",18,299.241700960219,275.128943758573
"poly27","Trichoblast-t","#908FB3","poly27",19,299.259259259259,276.1109739369
"poly27","Trichoblast-t","#908FB3","poly27",20,299.242249657064,276.927572016461
"poly27","Trichoblast-t","#908FB3","poly27",21,299.214540466392,277.48573388203
"poly27","Trichoblast-t","#908FB3","poly27",22,299.2,277.692455418381
"poly27","Trichoblast-t","#908FB3","poly27",23,299.2,277.692455418381
"poly27","Trichoblast-t","#908FB3","poly27",24,299.2,277.692455418381
"poly27","Trichoblast-t","#908FB3","poly27",25,299.167489711934,278.054183813443
"poly27","Trichoblast-t","#908FB3","poly27",26,299.073251028807,278.40109739369
"poly27","Trichoblast-t","#908FB3","poly27",27,298.922222222222,278.725788751714
"poly27","Trichoblast-t","#908FB3","poly27",28,298.719341563786,279.020850480109
"poly27","Trichoblast-t","#908FB3","poly27",29,298.469547325103,279.278875171467
"poly27","Trichoblast-t","#908FB3","poly27",30,298.177777777778,279.492455418381
"poly27","Trichoblast-t","#908FB3","poly27",31,297.848971193416,279.654183813443
"poly27","Trichoblast-t","#908FB3","poly27",32,297.488065843621,279.756652949245
"poly27","Trichoblast-t","#908FB3","poly27",33,297.1,279.792455418381
"poly27","Trichoblast-t","#908FB3","poly27",34,279.1,279.792455418381
"poly27","Trichoblast-t","#908FB3","poly27",35,279.1,279.792455418381
"poly27","Trichoblast-t","#908FB3","poly27",36,278.711934156379,279.759945130315
"poly27","Trichoblast-t","#908FB3","poly27",37,278.351028806584,279.665706447188
"poly27","Trichoblast-t","#908FB3","poly27",38,278.022222222222,279.514677640603
"poly27","Trichoblast-t","#908FB3","poly27",39,277.730452674897,279.311796982167
"poly27","Trichoblast-t","#908FB3","poly27",40,277.480658436214,279.062002743484
"poly27","Trichoblast-t","#908FB3","poly27",41,277.277777777778,278.770233196159
"poly27","Trichoblast-t","#908FB3","poly27",42,277.126748971193,278.441426611797
"poly27","Trichoblast-t","#908FB3","poly27",43,277.032510288066,278.080521262003
"poly27","Trichoblast-t","#908FB3","poly27",44,277,277.692455418381
"poly27","Trichoblast-t","#908FB3","poly27",45,277,277.692455418381
"poly27","Trichoblast-t","#908FB3","poly27",46,277.006172839506,277.46268861454
"poly27","Trichoblast-t","#908FB3","poly27",47,277.086419753086,276.846913580247
"poly27","Trichoblast-t","#908FB3","poly27",48,277.233333333333,275.955418381344
"poly27","Trichoblast-t","#908FB3","poly27",49,277.43950617284,274.898491083676
"poly27","Trichoblast-t","#908FB3","poly27",50,277.697530864198,273.786419753086
"poly27","Trichoblast-t","#908FB3","poly27",51,278,272.729492455418
"poly27","Trichoblast-t","#908FB3","poly27",52,278.339506172839,271.837997256516
"poly27","Trichoblast-t","#908FB3","poly27",53,278.708641975309,271.222222222222
"poly27","Trichoblast-t","#908FB3","poly27",54,279.1,270.992455418381
"poly28","Trichoblast-t","#908FB3","poly28",1,279.3,280.092455418381
"poly28","Trichoblast-t","#908FB3","poly28",2,297.3,280.092455418381
"poly28","Trichoblast-t","#908FB3","poly28",3,297.3,280.092455418381
"poly28","Trichoblast-t","#908FB3","poly28",4,297.688065843621,280.135528120713
"poly28","Trichoblast-t","#908FB3","poly28",5,298.048971193416,280.259259259259
"poly28","Trichoblast-t","#908FB3","poly28",6,298.377777777778,280.455418381344
"poly28","Trichoblast-t","#908FB3","poly28",7,298.669547325103,280.715775034293
"poly28","Trichoblast-t","#908FB3","poly28",8,298.919341563786,281.032098765432
"poly28","Trichoblast-t","#908FB3","poly28",9,299.122222222222,281.396159122085
"poly28","Trichoblast-t","#908FB3","poly28",10,299.273251028807,281.799725651577
"poly28","Trichoblast-t","#908FB3","poly28",11,299.367489711934,282.234567901234
"poly28","Trichoblast-t","#908FB3","poly28",12,299.4,282.692455418381
"poly28","Trichoblast-t","#908FB3","poly28",13,299.4,288.492455418381
"poly28","Trichoblast-t","#908FB3","poly28",14,299.4,288.492455418381
"poly28","Trichoblast-t","#908FB3","poly28",15,299.367489711934,288.976680384088
"poly28","Trichoblast-t","#908FB3","poly28",16,299.273251028807,289.425514403292
"poly28","Trichoblast-t","#908FB3","poly28",17,299.122222222222,289.833196159122
"poly28","Trichoblast-t","#908FB3","poly28",18,298.919341563786,290.193964334705
"poly28","Trichoblast-t","#908FB3","poly28",19,298.669547325103,290.502057613168
"poly28","Trichoblast-t","#908FB3","poly28",20,298.377777777778,290.75171467764
